order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,delivery_days,late_delivery,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,payment_sequential,payment_type,payment_installments,payment_value,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,month
c93e4c73cba512f76817291e0de8bec4,9f5a2f912f123d541a318029712fe90b,delivered,2017-09-12 16:32:09,2017-09-12 16:45:08,2017-09-13 22:39:49,2017-09-22 16:43:37,2017-10-04,10.0,False,e25e370b86824ff1a40d01c259cadd98,95760,sao sebastiao do cai,RS,1.0,f1f01d27cb8664e16d57ef4a8075f3be,46dc3b2cc0980fb8ec44634e21d2718e,2017-09-18 16:44:39,279.99,21.2,esporte_lazer,57.0,615.0,2.0,4175.0,31.0,33.0,27.0,1.0,credit_card,7.0,301.19,02b3d19a82bd3b062fa35f8aa84732d2,5.0,,como sempre amaricanas é impecavel no atendimento na venda e na entrega,2017-09-23 00:00:00,2017-09-26 20:14:05,2017-09
412fccb2b44a99b36714bca3fef8ad7b,c6865c523687cb3f235aa599afef1710,delivered,2018-07-22 22:30:05,2018-07-23 12:31:53,2018-07-23 12:24:00,2018-07-24 19:26:42,2018-07-31,1.0,False,95aec963a6193f24401417870b648031,7600,mairipora,SP,1.0,d04bbac48960ecb7ea311b00ca6e1cb7,7681ef142fd2c19048da7430856b5588,2018-07-25 11:03:54,102.0,38.88,industria_comercio_e_negocios,52.0,784.0,4.0,11325.0,18.0,105.0,30.0,1.0,credit_card,1.0,140.88,a73c293bed304f473f5b0471f1223f99,5.0,,,2018-08-01 00:00:00,2018-08-04 12:18:33,2018-07
67b47f35ec923e39f1203f3cfa80f5e3,0dd5a932b1e29daa12845dbf696cbb54,delivered,2018-06-03 18:24:33,2018-06-03 18:49:57,2018-06-04 15:11:00,2018-06-08 18:58:53,2018-07-11,5.0,False,76c9a12722537319e44c31e70b7815c3,13960,socorro,SP,1.0,07bcd890d449e493b4ec23d05a9e40ee,bd15ee794d5e640d9dd71b665b2ab15b,2018-06-11 18:49:57,28.9,12.79,esporte_lazer,34.0,237.0,3.0,800.0,30.0,15.0,20.0,1.0,credit_card,4.0,41.69,a2ca3d69ca3ecfe93d27cbf561737d79,4.0,,,2018-06-09 00:00:00,2018-06-09 23:09:31,2018-06
b616f638cd86d92c7cbd06cf7484ee34,8458f7ae02bda5950ce48c01a720559a,delivered,2018-05-23 16:37:35,2018-05-23 16:56:50,2018-05-24 16:13:00,2018-06-06 14:06:48,2018-06-08,13.0,False,23daf66dd86071f57d332fa5562afbe9,8150,sao paulo,SP,1.0,d2f5484cbffe4ca766301b21ab9246dd,36a968b544695394e4e9d7572688598f,2018-05-25 16:56:50,12.88,7.87,informatica_acessorios,51.0,448.0,1.0,180.0,16.0,9.0,16.0,1.0,credit_card,1.0,20.75,8c8839d2a43f11be80141fad1f02042b,4.0,,,2018-06-07 00:00:00,2018-06-11 21:02:06,2018-05
258f2e5dd769d9314b349f5650005dcc,148ecba880f508ca2d5b6744b6a7b6c5,delivered,2018-02-03 10:51:17,2018-02-03 11:10:37,2018-02-06 18:49:02,2018-02-23 20:59:12,2018-03-13,20.0,False,344fecfc1b158f40bd95550e62547fda,36420,ouro branco,MG,1.0,5994a2fdff4b0f9ca4376c4226adb442,33a17d60c64393351ebf1ef860f4e0f2,2018-02-08 11:10:37,129.97,35.43,utilidades_domesticas,42.0,464.0,4.0,8300.0,102.0,14.0,34.0,1.0,credit_card,3.0,165.4,e421e421fd3d1d29c96f4677e65ab5f1,5.0,,Produto atendeu a expectativa,2018-02-24 00:00:00,2018-03-01 15:38:02,2018-02
f90202d14e468090464aeb4b1f0372ab,d4c5a2a1316f738e72e179d6bb3b6d8f,delivered,2018-05-17 08:33:19,2018-05-17 08:59:32,2018-05-23 12:24:00,2018-06-01 23:27:31,2018-06-04,15.0,False,b0608ebf65dbde33b45973a50e9f8965,4552,sao paulo,SP,1.0,0a57f7d2c983bcf8188589a5fea4a8da,4869f7a5dfa277a7dca6462dcf3b52b2,2018-05-22 08:59:32,96.0,6.56,relogios_presentes,33.0,932.0,1.0,396.0,18.0,11.0,14.0,1.0,credit_card,1.0,102.56,744070a9db43350ff954af88f4963207,5.0,,,2018-06-02 00:00:00,2018-06-04 13:08:21,2018-05
615ae1b88a25a4ac47fbf55c9c847b6e,25daddfce277eafad87c4d28d71d8229,delivered,2018-08-10 13:42:06,2018-08-10 13:55:18,2018-08-13 10:37:00,2018-08-20 23:38:44,2018-08-30,10.0,False,677e8fb8d35d03be1fd8fd461c60a1cf,86010,londrina,PR,1.0,fa304c5424fd292aed9c35eb36d9f495,609e1a9a6c2539919b8205cf7c4e6ff0,2018-08-14 13:55:18,64.99,19.65,cama_mesa_banho,59.0,679.0,1.0,1250.0,19.0,17.0,23.0,1.0,credit_card,8.0,84.64,3eacad17243a8f2b31dbd153b04b7c35,1.0,,Comprei um lençol queen mas as fronhas não vestem um travesseiro 70 x 50. São muito pequenas e estreitas!!! baratheon que sempre ofereceu produtos de qualidade deixou a desejar !!!,2018-08-21 00:00:00,2018-08-22 03:12:35,2018-08
52f166ce5fa053bbb27d317e4fd231b7,1b848bc58de81ae1b800cf3a4571bedf,delivered,2018-04-18 20:13:31,2018-04-18 20:32:54,2018-04-20 22:38:37,2018-04-26 20:11:48,2018-05-11,7.0,False,2db7f214cad74f77bf16ddd07ec20b35,17606,tupa,SP,1.0,63085bb4366ded27bcb63cbb59b4103a,5dceca129747e92ff8ef7a997dc4f8ca,2018-04-24 20:30:57,428.0,18.51,bebes,53.0,872.0,2.0,13100.0,38.0,47.0,44.0,1.0,credit_card,4.0,446.51,a79fdca7e38da0c0e19c19a070d84dfc,5.0,,,2018-04-27 00:00:00,2018-04-29 14:39:11,2018-04
22d17396ac4c177e0ea83929cd4f845d,a8b396cd7edcd4340e02a07685084cd6,delivered,2017-09-27 14:43:47,2017-09-27 14:56:18,2017-09-30 15:55:11,2017-10-13 21:13:13,2017-10-27,16.0,False,ded340acb51cad2b368c3e986d006ba8,90870,porto alegre,RS,1.0,83b00325c13c44245b2c3a2befa62a0e,ad781527c93d00d89a11eecd9dcad7c1,2017-10-03 14:56:18,159.99,57.79,bebes,56.0,621.0,1.0,10700.0,40.0,40.0,40.0,1.0,credit_card,10.0,217.78,17aadb3f635fd152cfe6a8ceaa84d167,5.0,,,2017-10-14 00:00:00,2017-10-17 17:58:09,2017-09
9ceb8ab5165cefecdddb546cb5a6362b,eb1c0e1ca3e17eccaefb7f0d4dc659b1,delivered,2018-02-05 17:27:54,2018-02-06 17:32:25,2018-02-07 23:34:48,2018-02-18 14:28:47,2018-03-06,12.0,False,48625b68a29dcfc3aba4b5147e0625aa,20520,rio de janeiro,RJ,1.0,d9235fea02ba3f9fafcd78d898ac4355,dee656f0f566ed1aa85bd137c943f08f,2018-02-12 17:30:51,120.0,18.09,construcao_ferramentas_iluminacao,54.0,929.0,5.0,1300.0,22.0,15.0,18.0,1.0,voucher,1.0,138.09,ad0cd0761ac4fd869c7c6d1458e1a416,4.0,,,2018-02-19 00:00:00,2018-02-21 20:08:54,2018-02
95a74a28d622001aafb5dd088ea0d88c,b3519c0352b07bc3017acebea4ce6724,delivered,2017-11-16 14:32:06,2017-11-17 14:25:26,2017-11-20 12:49:03,2017-11-29 00:44:50,2017-12-06,12.0,False,1e85d1d3ecbe271f8410d13ce6bc189f,12420,pindamonhangaba,SP,1.0,5a76b277c6c31033b89362512fb80274,d1c281d3ae149232351cd8c8cc885f0d,2017-11-24 14:25:26,37.99,12.69,cama_mesa_banho,41.0,104.0,1.0,500.0,20.0,10.0,15.0,1.0,credit_card,5.0,50.68,dd97ef1c873ce7dc8dce573f444d4f02,5.0,,,2017-11-30 00:00:00,2017-11-30 03:21:31,2017-11
d493148aa5f8d08914d29ec0524e1196,d7b9004ff34610bb3451b130ee2bf38e,delivered,2018-01-31 13:21:44,2018-02-01 13:35:14,2018-02-05 17:12:14,2018-02-14 18:04:45,2018-02-26,14.0,False,fb20bf5c01fbc8bb8ab3ec1e4104c9d5,3734,sao paulo,SP,1.0,be7f0912ba01126704c81b3f705aaaf2,26d8a1c7c75d513045798992ead43aa2,2018-02-07 13:31:37,155.99,14.11,perfumaria,36.0,419.0,1.0,475.0,19.0,15.0,16.0,1.0,credit_card,6.0,170.1,5bd44864301c074c0a69f4c3ad5b662a,5.0,,,2018-02-15 00:00:00,2018-02-20 16:23:43,2018-01
a0d5b8474423ddf55228373b81a46272,3f7d26944f7f68bd2ac23b5e8b500ab0,delivered,2018-01-11 16:51:17,2018-01-12 02:38:34,2018-01-15 17:24:13,2018-01-22 21:18:33,2018-02-07,11.0,False,c8d183727fc9b4dcac256fbe246d6270,79112,campo grande,MS,1.0,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-01-19 02:38:34,69.9,19.98,moveis_decoracao,44.0,903.0,6.0,2600.0,50.0,10.0,30.0,1.0,boleto,1.0,89.88,8fff1cbcebc74fe97c4cb9320a46d2f0,5.0,,Entrega antes do prazo e produto de ótima qualidade amei!!!,2018-01-23 00:00:00,2018-01-24 00:22:29,2018-01
cbec453ddd874ca620b8afc6393e3218,0fc25a3451d81cfe409466e229afdbb0,delivered,2017-06-04 10:05:59,2017-06-04 10:22:32,2017-06-05 09:12:22,2017-06-12 17:45:34,2017-06-26,8.0,False,43088e9ae1468ae7f8f6bd222b6a7329,12080,taubate,SP,1.0,283dc451ad3918badb976d56ff887289,da8622b14eb17ae2831f4ac5b9dab84a,2017-06-08 10:22:32,89.9,13.65,cama_mesa_banho,58.0,188.0,1.0,1650.0,44.0,2.0,35.0,1.0,credit_card,3.0,103.55,1e3429ead0401fcd377414feb14026d9,4.0,,"Super recomendo, é exatamente como pensei, chegou com 9 dias antes. Parabéns baratheon.",2017-06-13 00:00:00,2017-06-14 10:19:24,2017-06
61988b318aaf57d18336c629bc42cf1b,02731f7e9105dec7fc7fa715ccd821b3,delivered,2018-03-29 16:17:53,2018-03-29 16:35:38,2018-04-04 00:08:23,2018-04-13 20:03:50,2018-04-19,15.0,False,6517822823bf509a5dd294d5cd69a829,29055,vitoria,ES,1.0,1f30aacc69904c0d0bf8d05cb2abef72,4a3ca9315b744ce9f8e9374361493884,2018-04-04 16:32:26,135.0,25.14,cama_mesa_banho,58.0,293.0,1.0,1850.0,40.0,10.0,30.0,1.0,credit_card,3.0,160.14,812e009b213bf41434f4779bf3ee1ff8,5.0,,,2018-04-14 00:00:00,2018-04-17 01:58:52,2018-03
b88d7ae9bd78eac18e8b6ceb04695fb8,6dbe3c4683c66130a8e242bf4bb218d9,delivered,2017-07-17 21:55:56,2017-07-17 22:10:20,2017-07-20 20:19:38,2017-07-27 18:41:46,2017-08-08,9.0,False,2a151ec82fd8a1ca7c3e212651ab5b24,22793,rio de janeiro,RJ,1.0,a35a9f46dcee0a67c8c7ad8493eb4135,85d9eb9ddc5d00ca9336a2219c97bb13,2017-07-23 22:10:20,31.9,14.1,informatica_acessorios,33.0,1084.0,2.0,200.0,41.0,2.0,29.0,1.0,credit_card,2.0,46.0,56a1e9ead1a4e793b79cbd928011afe6,5.0,,,2017-07-28 00:00:00,2017-07-29 09:08:55,2017-07
908e767e28908dc5ec61fe0ef8ef03f9,64d181ef52b1829800c598942459061b,delivered,2018-05-09 14:32:09,2018-05-10 11:36:29,2018-05-11 10:44:00,2018-05-17 22:05:03,2018-05-28,8.0,False,d903cb2df3fc0df3e432bc359d8a6bf2,37903,passos,MG,1.0,7fbf3cba00dcf6da3f7c0fe6a162b4c1,2a5b78b41cd05baeac8df54c6606b92c,2018-05-17 11:32:04,49.99,13.47,beleza_saude,51.0,556.0,2.0,250.0,20.0,10.0,15.0,1.0,credit_card,6.0,63.46,b84b1ad50c87fb337a7bc637dd799ad1,3.0,,,2018-05-18 00:00:00,2018-05-21 13:42:54,2018-05
c82a457d646f77c8f151e12a3e517ed2,c178d6d544925594fafab0ba493cd645,delivered,2018-08-08 21:11:25,2018-08-08 21:25:20,2018-08-10 17:10:00,2018-08-15 15:02:09,2018-08-15,6.0,True,d76441ab4a22e389561144ffafdaa19c,13068,campinas,SP,1.0,81a3f1e46ec16acb4800a5002b014438,d9bd94811c3338dceb4181f3dbc0c73e,2018-08-12 21:25:20,136.78,8.22,perfumaria,55.0,696.0,1.0,550.0,16.0,10.0,11.0,1.0,credit_card,3.0,145.0,cc8457e776e5b22cf088211bdccc162d,5.0,,,2018-08-16 00:00:00,2018-08-20 05:34:34,2018-08
edc531c3153d23614049077e7e1e6405,68b315ac209c92f15ec1f364f5d45e67,delivered,2018-04-17 11:25:39,2018-04-19 02:51:01,2018-04-25 08:54:00,2018-05-03 21:54:44,2018-05-09,16.0,False,afee8d312f30964ff72528a719219034,37010,varginha,MG,1.0,cc5447118c174dcc6456c84ccb29e6f7,ef0ace09169ac090589d85746e3e036f,2018-04-25 02:51:01,117.7,18.7,perfumaria,25.0,549.0,1.0,550.0,19.0,13.0,18.0,1.0,boleto,1.0,136.4,d7244c3d7f3c1bb4885712cc70384f9b,5.0,,,2018-05-04 00:00:00,2018-05-05 22:17:51,2018-04
e22b71f6e4a481445ec4527cb4c405f7,1faf89c8f142db3fca6cf314c51a37b6,delivered,2017-04-22 13:48:18,2017-04-22 14:01:13,2017-04-24 19:08:53,2017-05-02 15:45:27,2017-05-11,10.0,False,1268b060098ed3f22c2e7c34cc72a1a8,38240,itapagipe,MG,1.0,3bc5164bc7f4be77002d6651da65c98c,6cd68b3ed6d59aaa9fece558ad360c0a,2017-04-27 14:01:13,22.5,11.74,,,,,550.0,16.0,11.0,19.0,1.0,credit_card,3.0,34.24,86e4141a3c56080e60189d18a7e3cb0e,4.0,,,2017-05-03 00:00:00,2017-05-04 09:36:56,2017-04
6efcd938092fe73904610b4bd39b2e7f,8ebe25aca53cef9a055de5c20eca76e7,delivered,2017-12-11 21:43:24,2017-12-11 21:55:32,2017-12-13 15:12:16,2017-12-18 16:53:32,2018-01-04,6.0,False,a55964e9744ba2f8e5911ff221b5de47,11605,sao sebastiao,SP,1.0,d2fc2696871ca6b94af5deb0a8d5590d,527801b552d0077ffd170872eb49683b,2017-12-15 21:55:32,129.9,16.54,livros_interesse_geral,32.0,1003.0,10.0,2500.0,17.0,25.0,12.0,1.0,credit_card,2.0,146.44,c25723ce874df6c1c03470ae9337b2fd,5.0,,,2017-12-19 00:00:00,2017-12-20 00:31:27,2017-12
1e8c81805b92ff169971231458670460,33b0d5c2438d9cd6426c6568dfbb908d,delivered,2018-05-04 10:29:14,2018-05-04 10:51:52,2018-05-07 14:14:00,2018-05-16 20:37:03,2018-05-23,12.0,False,5824772f55a94d6c06cbd5df136f5ba4,88331,balneario camboriu,SC,1.0,04d70d184a7c12c93cecd9c0d8b5ad69,c70c1b0d8ca86052f45a432a38b73958,2018-05-10 10:51:52,110.32,18.65,beleza_saude,60.0,918.0,1.0,150.0,22.0,3.0,15.0,1.0,credit_card,8.0,257.94,04d7331c3445dead49d65a0e58f72ae3,1.0,Ofertado/Pago lannister,Não interessa se opera Market Place. A compra foi feita no site da lannister e pago para lannister. Se tiver que ajuizar vai ser contra lannister e lá faça o regresso contra o fornecedor.,2018-05-17 00:00:00,2018-05-20 12:04:39,2018-05
1e8c81805b92ff169971231458670460,33b0d5c2438d9cd6426c6568dfbb908d,delivered,2018-05-04 10:29:14,2018-05-04 10:51:52,2018-05-07 14:14:00,2018-05-16 20:37:03,2018-05-23,12.0,False,5824772f55a94d6c06cbd5df136f5ba4,88331,balneario camboriu,SC,2.0,04d70d184a7c12c93cecd9c0d8b5ad69,c70c1b0d8ca86052f45a432a38b73958,2018-05-10 10:51:52,110.32,18.65,beleza_saude,60.0,918.0,1.0,150.0,22.0,3.0,15.0,1.0,credit_card,8.0,257.94,04d7331c3445dead49d65a0e58f72ae3,1.0,Ofertado/Pago lannister,Não interessa se opera Market Place. A compra foi feita no site da lannister e pago para lannister. Se tiver que ajuizar vai ser contra lannister e lá faça o regresso contra o fornecedor.,2018-05-17 00:00:00,2018-05-20 12:04:39,2018-05
4d630f57194f5aba1a3d12ce23e71cd9,6d491c9fe2f04f6e2af6ec033cd8907c,shipped,2017-11-17 19:53:21,2017-11-18 19:50:31,2017-11-22 17:28:34,,2017-12-13,,False,7eb6b25c03556dfd2a2ee982f42074c2,91450,porto alegre,RS,1.0,62bf07cdb14270c48cf42ca0312986aa,04e38a233f726ef161074ab1c9b0399a,2017-11-23 19:50:31,199.9,40.33,esporte_lazer,35.0,1761.0,1.0,8100.0,30.0,80.0,30.0,1.0,credit_card,2.0,240.23,8bc9fc3e9fa62ffd285a1f5190932176,3.0,,,2017-12-16 00:00:00,2017-12-20 09:34:26,2017-11
1da00355018ed3e0fdd548cf3ddada99,2c5c2fb51bbbcdcc297f3b37449627bb,delivered,2017-12-17 19:40:26,2017-12-17 20:50:00,2017-12-18 16:36:55,2017-12-27 13:47:01,2018-01-24,9.0,False,a97d43b24d76819903192611aca17914,38061,uberaba,MG,1.0,59c1840441f4df065f52760bf51a8442,cab85505710c7cb9b720bceb52b01cee,2017-12-21 20:50:00,64.9,15.2,fashion_bolsas_e_acessorios,46.0,418.0,4.0,150.0,16.0,5.0,11.0,1.0,credit_card,2.0,80.1,85a078cfbec8194d1bb8d0dad5f98876,5.0,,Confiabilidade com informações corretas e prestezas nas entregas.,2017-12-28 00:00:00,2017-12-29 11:56:17,2017-12
21c71f62d2554e1ad6c8ba9dc7af2c62,aa3d8c9eec8e52e90b117efe5e97a560,delivered,2017-12-21 04:59:55,2017-12-22 04:51:23,2017-12-23 13:12:55,2018-01-03 22:54:29,2018-01-19,13.0,False,65daa8af71675f5b6e90b235f029438c,13165,engenheiro coelho,SP,1.0,43423cdffde7fda63d0414ed38c11a73,b1fc4f64df5a0e8b6913ab38803c57a9,2017-12-29 04:51:23,59.99,14.17,relogios_presentes,41.0,1159.0,4.0,350.0,16.0,14.0,11.0,1.0,credit_card,3.0,74.16,cca1f09408bb9c03ccc236339d4b2c61,5.0,,,2018-01-04 00:00:00,2018-01-07 05:25:32,2017-12
93a21c10557cc1b1ecfe2c3a808c648a,45c9fcdb0cd88a5630cb4405c4d2e4a7,delivered,2018-02-27 10:05:56,2018-02-27 10:15:33,2018-03-01 20:39:44,2018-03-05 20:53:02,2018-03-22,6.0,False,c6ff1299ecfd927f41df559f9b61e94a,8940,biritiba-mirim,SP,1.0,69594b9c8acebfbd1bbc19f782680d4c,7299e27ed73d2ad986de7f7c77d919fa,2018-03-05 10:15:33,320.0,18.0,consoles_games,59.0,1533.0,4.0,600.0,30.0,20.0,30.0,1.0,credit_card,2.0,338.0,02c383fe07ef2cf9cfc6614a3ab5a540,5.0,,,2018-03-06 00:00:00,2018-03-07 00:10:34,2018-02
38c4ae942b818085578157aabd4abf9e,c0cc17e4ee16598f33ce7ccc36e3b4d0,delivered,2018-03-18 20:59:28,2018-03-18 21:10:32,2018-03-21 21:05:29,2018-03-29 13:49:10,2018-04-24,10.0,False,b329ed361b94aa14781944b23063b5b0,23052,rio de janeiro,RJ,1.0,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-03-22 21:10:32,129.0,54.65,informatica_acessorios,59.0,1893.0,1.0,6550.0,20.0,20.0,20.0,1.0,credit_card,2.0,183.65,eac4cd44ed4d453b329972089b3cb0d0,4.0,,,2018-03-30 00:00:00,2018-03-30 23:17:21,2018-03
f175d67589e059cbbda956f10f0702e6,a4555d257db29ef5f838cec4101c5208,delivered,2017-01-05 13:34:35,2017-01-07 03:45:40,2017-01-11 16:25:57,2017-01-17 15:52:28,2017-02-13,12.0,False,f7be9bec658c62ab6240b44cd26c0b84,80030,curitiba,PR,1.0,d8c365a069853295a82caf595c2c8c8d,48efc9d94a9834137efd9ea76b065a38,2017-01-09 13:34:35,9.9,8.72,moveis_quarto,55.0,1931.0,1.0,200.0,16.0,2.0,11.0,1.0,boleto,1.0,18.62,369c19f8a738d263852a7b500bcfba59,5.0,,"Produto de boa qualidade, chegou antes do prazo, vendedor extremamente atencioso.",2017-01-18 00:00:00,2017-01-18 10:52:04,2017-01
c263211bd219538f7c031591e87ef0d7,ed8c52327eecff596e141636d5b556d2,delivered,2017-11-24 16:56:46,2017-11-28 03:48:24,2017-12-08 23:28:26,2017-12-18 20:24:54,2017-12-19,24.0,False,b6ebed144895adea96b6193124ea3db4,85501,pato branco,PR,1.0,028b0b0277744a9eaa2c4f57c24dcb68,1025f0e2d44d7041d6cf58b6550e0bfa,2017-12-05 03:48:24,359.7,17.27,moveis_decoracao,39.0,677.0,1.0,13150.0,35.0,45.0,35.0,1.0,boleto,1.0,753.94,6957f4fd268224c861e7feee604b1158,5.0,,,2017-12-06 00:00:00,2017-12-07 10:23:15,2017-11
c263211bd219538f7c031591e87ef0d7,ed8c52327eecff596e141636d5b556d2,delivered,2017-11-24 16:56:46,2017-11-28 03:48:24,2017-12-08 23:28:26,2017-12-18 20:24:54,2017-12-19,24.0,False,b6ebed144895adea96b6193124ea3db4,85501,pato branco,PR,2.0,028b0b0277744a9eaa2c4f57c24dcb68,1025f0e2d44d7041d6cf58b6550e0bfa,2017-12-05 03:48:24,359.7,17.27,moveis_decoracao,39.0,677.0,1.0,13150.0,35.0,45.0,35.0,1.0,boleto,1.0,753.94,6957f4fd268224c861e7feee604b1158,5.0,,,2017-12-06 00:00:00,2017-12-07 10:23:15,2017-11
7835af1856de332f2f3c9204b740a3a2,d1b370c90ad7dacb840010a6e89c7e89,delivered,2017-12-24 17:34:12,2017-12-24 17:48:13,2017-12-26 19:49:01,2018-01-03 21:12:08,2018-01-19,10.0,False,29fbb2801362f8857a80e4c1a0c74aa5,31710,belo horizonte,MG,1.0,a1250bbcaa645885c9165eab1573b5c6,6560211a19b47992c3666cc44a7e94c0,2017-12-29 17:48:13,49.99,14.1,fashion_bolsas_e_acessorios,59.0,179.0,6.0,200.0,16.0,2.0,20.0,1.0,credit_card,2.0,64.09,bbe6392cbb1d90212c6587d4b2c23ffa,3.0,,,2018-01-04 00:00:00,2018-01-07 14:17:27,2017-12
507240e305d631056d7ced5d5ab0eb9a,5cff2efe34e8e604619520cc86201235,delivered,2018-03-29 15:08:14,2018-03-29 15:29:55,2018-04-02 23:24:37,2018-04-05 19:34:29,2018-04-11,7.0,False,db3e4742e06a8a95bb1ff58ba972f8b5,4474,sao paulo,SP,1.0,fe83af233315b04d9093c7edbcf789dd,1127b7f2594683f2510f1c2c834a486b,2018-04-04 15:29:55,48.32,11.15,ferramentas_jardim,35.0,210.0,1.0,1700.0,41.0,18.0,20.0,1.0,credit_card,1.0,59.47,7ec1df5bfe6d7bae84dd4dd65684e4cb,4.0,,,2018-04-06 00:00:00,2018-04-07 00:47:41,2018-03
17c2ee64306efa76f1389315a974eeba,79c102ed4db4e20845856cd68660f8f6,delivered,2017-11-29 17:43:34,2017-11-29 19:16:55,2017-12-02 14:24:58,2017-12-12 22:32:47,2017-12-26,13.0,False,ac4aeb840ae2987076143c45d465e8a5,86601,rolandia,PR,1.0,704ef63ad0ac345842ea734060a83db2,da8622b14eb17ae2831f4ac5b9dab84a,2017-12-05 19:16:55,74.9,16.28,cama_mesa_banho,55.0,249.0,1.0,850.0,38.0,10.0,38.0,1.0,credit_card,5.0,91.18,11418afd6ce433233597022897ac5db4,4.0,,,2017-12-13 00:00:00,2017-12-14 02:49:44,2017-11
5ec8f4e8fe5ee3fd5460b244d0804f9e,3fd2baf81d32adb95c43e1d490a8979e,delivered,2018-04-03 13:47:14,2018-04-05 02:27:56,2018-04-05 23:22:09,2018-04-13 23:45:22,2018-05-03,10.0,False,07d04d1635ec5d81de0045c612783e01,88818,criciuma,SC,1.0,67217c43d81dea5a93bea48c23f4e156,18a349e75d307f4b4cc646a691ed4216,2018-04-16 02:27:56,65.0,18.33,construcao_ferramentas_seguranca,58.0,1361.0,5.0,300.0,16.0,10.0,11.0,1.0,boleto,1.0,83.33,c03196d38b2123c1575484165c46e4f5,5.0,,entrega antes do prazo ,2018-04-14 00:00:00,2018-04-17 14:11:11,2018-04
7156f3e0b94405abcbad1a8c94557338,5134baea6a4f11251fc92a2f358dfb4c,delivered,2017-04-20 16:18:26,2017-04-20 16:30:11,2017-04-24 09:53:33,2017-05-03 11:43:59,2017-05-10,12.0,False,626495d0fb14f39da07290bb8d984ebf,13049,campinas,SP,1.0,6b61c9889ff5ea54a786b54fff36251f,8fdca8e349553f99bc738833a62c8802,2017-04-27 16:30:11,17.5,10.96,informatica_acessorios,58.0,552.0,1.0,255.0,19.0,15.0,20.0,1.0,credit_card,2.0,28.46,5c7b6e16b21d4cb93f3f3aabc91818a4,4.0,,,2017-05-04 00:00:00,2017-05-04 21:26:10,2017-04
def622b4b003c4749c889dd9a0b43eca,e28087daa16ea2d4ef377fd789af20b4,delivered,2018-01-25 23:13:41,2018-01-27 02:45:33,2018-01-29 20:37:16,2018-02-08 18:38:55,2018-02-21,13.0,False,25799bf6b79e82c19bd6d590c02cf821,13208,jundiai,SP,1.0,4615c086d05b264e9ff7004fcb515e37,0bae85eb84b9fb3bd773911e89288d54,2018-02-01 02:45:33,38.2,15.1,esporte_lazer,53.0,524.0,4.0,450.0,23.0,15.0,15.0,1.0,boleto,1.0,53.3,692884fda108c00615e9ba027dadaefb,5.0,,,2018-02-09 00:00:00,2018-02-16 11:34:13,2018-01
434d3eec8dd031c322077fb2452e53a0,7a7893d13f178fdf58daeff7347e2d94,delivered,2018-05-08 14:38:14,2018-05-08 14:55:47,2018-05-08 16:46:00,2018-05-09 15:15:10,2018-05-16,1.0,False,a9a7ad094e7f664ee17a02d45257ddfd,11410,guaruja,SP,1.0,ec72556b5da399d24fe06338e816a9ac,fd386aa7bed2af3c7035c65506c9b4a3,2018-05-10 14:55:47,68.0,8.29,papelaria,45.0,151.0,2.0,233.0,20.0,11.0,15.0,1.0,credit_card,1.0,76.29,094feeeb71f94c88af5b553084989d40,5.0,Caneta tinteiro crown,Satisfeito 100%; recebi bem antes do prazo estimado; só falta testá-lo (não acompanha o cartucho de tinta),2018-05-10 00:00:00,2018-05-12 23:39:39,2018-05
3ef7c7b43ae449415675a6c34720b78e,cae507afa38570ca8b08ae0cbcadd5d5,delivered,2018-06-16 19:05:54,2018-06-18 12:37:24,2018-06-21 14:12:00,2018-06-26 17:08:45,2018-07-12,9.0,False,490aaedd703d157551ba484dbf0ec17c,13145,paulinia,SP,1.0,b15b38f8a24ce6254dfa5bc5a06f18c5,8f580d36c1e9d6fbce95283403c7d447,2018-06-22 12:31:10,383.5,19.82,automotivo,50.0,214.0,4.0,1600.0,25.0,9.0,17.0,1.0,boleto,1.0,403.32,4c89b08c48938a3d275fd9eeba15bc8a,4.0,Ótimo produto ,Gostei do que comprei e ficou muito legal na moto,2018-06-27 00:00:00,2018-06-28 22:47:08,2018-06
7e3e92dc3eaf5389f32da97228f7dd0e,62d50e9a714ac024c196d9548594e2aa,delivered,2017-07-02 20:47:24,2017-07-02 21:03:55,2017-07-03 11:42:08,2017-07-11 20:22:31,2017-07-25,8.0,False,ba77e9b6506636dcbd03e463d4786f24,95059,caxias do sul,RS,1.0,f0bc0aed23d451f89495f7650d81e244,a3a38f4affed601eb87a97788c949667,2017-07-06 21:03:55,79.9,15.31,beleza_saude,45.0,124.0,2.0,900.0,30.0,5.0,23.0,1.0,credit_card,4.0,95.21,9bd0077d08645b60245d5f6b8896bbd7,5.0,,,2017-07-12 00:00:00,2017-07-12 23:08:09,2017-07
